method,dataset,scale,image_name,base_name,hr_path,lr_path,pred_path,error,width,height,crop_border,psnr_rgb,ssim_rgb,psnr_y,ssim_y,lpips,qalign_score
MambaIRv2,Urban100,4,img059.png,img059,/root/autodl-tmp/imageSR/Urban100/HR/img059.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img059x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img059x4_MambaIRv2.png,,1024,664,4,22.61220538363435,0.8195344637797981,23.991859733171488,0.8349606439810066,0.13846004009246826,4.66015625
MambaIRv2,Urban100,4,img060.png,img060,/root/autodl-tmp/imageSR/Urban100/HR/img060.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img060x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img060x4_MambaIRv2.png,,1024,680,4,21.943503760923623,0.6358685388121268,23.2654656417056,0.6477929951899962,0.3335014283657074,4.0703125
MambaIRv2,Urban100,4,img061.png,img061,/root/autodl-tmp/imageSR/Urban100/HR/img061.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img061x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img061x4_MambaIRv2.png,,1024,672,4,24.509129301901496,0.8274763904494806,26.13273705210815,0.8391209045672042,0.17002002894878387,4.7421875
MambaIRv2,Urban100,4,img062.png,img062,/root/autodl-tmp/imageSR/Urban100/HR/img062.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img062x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img062x4_MambaIRv2.png,,1024,680,4,23.028925963013197,0.900996630107906,24.466409402692832,0.9112890452286612,0.0779782384634018,4.8046875
MambaIRv2,Urban100,4,img063.png,img063,/root/autodl-tmp/imageSR/Urban100/HR/img063.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img063x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img063x4_MambaIRv2.png,,1000,980,4,22.359997535897826,0.6320010032708712,23.72155787047265,0.665277189468433,0.3143742084503174,4.37109375
MambaIRv2,Urban100,4,img064.png,img064,/root/autodl-tmp/imageSR/Urban100/HR/img064.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img064x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img064x4_MambaIRv2.png,,1024,680,4,26.72193869038219,0.8366197572331832,28.10223063040817,0.8487730813266698,0.16182063519954681,3.3203125
MambaIRv2,Urban100,4,img065.png,img065,/root/autodl-tmp/imageSR/Urban100/HR/img065.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img065x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img065x4_MambaIRv2.png,,1024,680,4,24.89593042133047,0.7907114140555965,26.568102647668667,0.8064785841165959,0.21437595784664154,3.9921875
MambaIRv2,Urban100,4,img066.png,img066,/root/autodl-tmp/imageSR/Urban100/HR/img066.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img066x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img066x4_MambaIRv2.png,,1024,864,4,21.772309368532326,0.6962359934938549,23.097120586021585,0.7143815900970529,0.3408763110637665,3.970703125
MambaIRv2,Urban100,4,img067.png,img067,/root/autodl-tmp/imageSR/Urban100/HR/img067.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img067x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img067x4_MambaIRv2.png,,1024,680,4,21.93343654984588,0.9244887932967232,23.47416437083505,0.9414274336608168,0.048407603055238724,4.89453125
MambaIRv2,Urban100,4,img068.png,img068,/root/autodl-tmp/imageSR/Urban100/HR/img068.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img068x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img068x4_MambaIRv2.png,,1024,1024,4,31.277958062637875,0.9265157171487478,32.7332271611828,0.9366374787138236,0.08365251123905182,4.65234375
MambaIRv2,Urban100,4,img069.png,img069,/root/autodl-tmp/imageSR/Urban100/HR/img069.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img069x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img069x4_MambaIRv2.png,,1200,824,4,24.511074571671024,0.8034920728136518,25.826360101610327,0.8177164853863945,0.22170141339302063,4.40625
MambaIRv2,Urban100,4,img070.png,img070,/root/autodl-tmp/imageSR/Urban100/HR/img070.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img070x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img070x4_MambaIRv2.png,,1024,768,4,21.283139945130323,0.6327615803441993,22.608607640626268,0.6490327380498827,0.4288959503173828,4.3671875
MambaIRv2,Urban100,4,img071.png,img071,/root/autodl-tmp/imageSR/Urban100/HR/img071.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img071x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img071x4_MambaIRv2.png,,1024,768,4,27.67122013380614,0.690046276506144,29.024241705465684,0.7211354746790953,0.3113631308078766,3.55078125
MambaIRv2,Urban100,4,img072.png,img072,/root/autodl-tmp/imageSR/Urban100/HR/img072.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img072x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img072x4_MambaIRv2.png,,680,1024,4,21.379760886904936,0.8953884793467094,22.711511703836607,0.8996259129308798,0.07084497809410095,4.32421875
MambaIRv2,Urban100,4,img073.png,img073,/root/autodl-tmp/imageSR/Urban100/HR/img073.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img073x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img073x4_MambaIRv2.png,,1024,764,4,20.17566843061138,0.6804202397569387,21.44207039943304,0.6941526964682807,0.45088401436805725,3.30078125
MambaIRv2,Urban100,4,img074.png,img074,/root/autodl-tmp/imageSR/Urban100/HR/img074.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img074x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img074x4_MambaIRv2.png,,680,1024,4,24.90237611607316,0.8551432695067311,26.387767859896147,0.8630047297476127,0.1213347315788269,4.91015625
MambaIRv2,Urban100,4,img075.png,img075,/root/autodl-tmp/imageSR/Urban100/HR/img075.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img075x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img075x4_MambaIRv2.png,,1024,680,4,31.921610874082905,0.8930236041616474,33.844118647771325,0.9134687885296046,0.11265022307634354,4.98828125
MambaIRv2,Urban100,4,img076.png,img076,/root/autodl-tmp/imageSR/Urban100/HR/img076.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img076x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img076x4_MambaIRv2.png,,1024,676,4,24.28062326336918,0.8426558399452935,25.894047319698995,0.8595045771223153,0.18032601475715637,4.01953125
MambaIRv2,Urban100,4,img077.png,img077,/root/autodl-tmp/imageSR/Urban100/HR/img077.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img077x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img077x4_MambaIRv2.png,,1024,680,4,21.732557825924943,0.7110285726809306,23.113775006719894,0.7255768091373942,0.340951532125473,4.16796875
MambaIRv2,Urban100,4,img078.png,img078,/root/autodl-tmp/imageSR/Urban100/HR/img078.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img078x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img078x4_MambaIRv2.png,,1024,732,4,28.700583352802116,0.815531399618347,30.02519718885051,0.8419259535362339,0.23749200999736786,3.931640625
MambaIRv2,Urban100,4,img079.png,img079,/root/autodl-tmp/imageSR/Urban100/HR/img079.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img079x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img079x4_MambaIRv2.png,,1024,768,4,25.01862681512066,0.7336674707578278,26.47893701352097,0.758365008716037,0.32429826259613037,3.837890625
MambaIRv2,Urban100,4,img080.png,img080,/root/autodl-tmp/imageSR/Urban100/HR/img080.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img080x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img080x4_MambaIRv2.png,,776,1036,4,35.566983872057456,0.9573831995505448,37.14904580617316,0.968404519767582,0.09334896504878998,4.84765625
MambaIRv2,Urban100,4,img081.png,img081,/root/autodl-tmp/imageSR/Urban100/HR/img081.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img081x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img081x4_MambaIRv2.png,,1024,1024,4,36.9646565247997,0.9631156023381884,40.55695244248821,0.9839229881915728,0.013806721195578575,4.60546875
MambaIRv2,Urban100,4,img082.png,img082,/root/autodl-tmp/imageSR/Urban100/HR/img082.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img082x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img082x4_MambaIRv2.png,,1024,1024,4,33.40750471231452,0.940061113763108,34.98277506172925,0.9567900279282324,0.0972973182797432,4.875
MambaIRv2,Urban100,4,img083.png,img083,/root/autodl-tmp/imageSR/Urban100/HR/img083.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img083x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img083x4_MambaIRv2.png,,1004,1024,4,22.093413243019,0.7744072243235243,23.35997982389172,0.7862834637850876,0.2332947850227356,4.07421875
MambaIRv2,Urban100,4,img084.png,img084,/root/autodl-tmp/imageSR/Urban100/HR/img084.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img084x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img084x4_MambaIRv2.png,,1024,1024,4,28.4625604762266,0.8403781967085712,30.09389165685251,0.864552741651634,0.2226378172636032,3.912109375
MambaIRv2,Urban100,4,img085.png,img085,/root/autodl-tmp/imageSR/Urban100/HR/img085.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img085x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img085x4_MambaIRv2.png,,1024,676,4,28.33112673438446,0.9253326420284012,29.95023469609769,0.9369394124465256,0.13348814845085144,4.02734375
MambaIRv2,Urban100,4,img086.png,img086,/root/autodl-tmp/imageSR/Urban100/HR/img086.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img086x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img086x4_MambaIRv2.png,,1024,768,4,30.58783440065285,0.8967161967603129,32.01310015907116,0.9099071087822675,0.11343078315258026,4.44921875
MambaIRv2,Urban100,4,img087.png,img087,/root/autodl-tmp/imageSR/Urban100/HR/img087.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img087x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img087x4_MambaIRv2.png,,1024,1024,4,29.56997937111609,0.9183089771914869,31.13141510416105,0.9379470567462638,0.07200172543525696,4.8984375
MambaIRv2,Urban100,4,img088.png,img088,/root/autodl-tmp/imageSR/Urban100/HR/img088.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img088x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img088x4_MambaIRv2.png,,1024,672,4,18.983619769269907,0.6335385799961696,20.289684220888446,0.6467529207351056,0.3161759674549103,4.38671875
MambaIRv2,Urban100,4,img089.png,img089,/root/autodl-tmp/imageSR/Urban100/HR/img089.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img089x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img089x4_MambaIRv2.png,,768,1024,4,26.07655994669615,0.7617938407696422,27.42281855524181,0.7773552361136045,0.27946922183036804,4.2734375
MambaIRv2,Urban100,4,img090.png,img090,/root/autodl-tmp/imageSR/Urban100/HR/img090.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img090x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img090x4_MambaIRv2.png,,1024,680,4,40.04371386061388,0.9779916321648155,42.10613323762842,0.9866885216237852,0.022740669548511505,4.12890625
MambaIRv2,Urban100,4,img091.png,img091,/root/autodl-tmp/imageSR/Urban100/HR/img091.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img091x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img091x4_MambaIRv2.png,,1024,680,4,23.272583288501547,0.747436214422999,25.08411718399647,0.7754539130188474,0.28703978657722473,4.38671875
MambaIRv2,Urban100,4,img092.png,img092,/root/autodl-tmp/imageSR/Urban100/HR/img092.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img092x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img092x4_MambaIRv2.png,,1024,692,4,19.46616408130757,0.7388358764094652,20.79958873173795,0.7559045121139228,0.3017111122608185,4.48046875
MambaIRv2,Urban100,4,img093.png,img093,/root/autodl-tmp/imageSR/Urban100/HR/img093.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img093x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img093x4_MambaIRv2.png,,1024,768,4,32.200910206717765,0.9409893260871088,33.78676655540427,0.9547019768721612,0.057306110858917236,3.837890625
MambaIRv2,Urban100,4,img094.png,img094,/root/autodl-tmp/imageSR/Urban100/HR/img094.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img094x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img094x4_MambaIRv2.png,,1024,768,4,26.63329912343206,0.7924925485458268,28.05801490652535,0.8261739831348256,0.25857630372047424,3.9765625
MambaIRv2,Urban100,4,img095.png,img095,/root/autodl-tmp/imageSR/Urban100/HR/img095.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img095x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img095x4_MambaIRv2.png,,1024,768,4,19.584935708212605,0.5268727240464652,20.90877219025584,0.5407441492678073,0.4102562665939331,3.404296875
MambaIRv2,Urban100,4,img096.png,img096,/root/autodl-tmp/imageSR/Urban100/HR/img096.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img096x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img096x4_MambaIRv2.png,,1024,768,4,27.30904392821799,0.9264240055735792,28.70744247800806,0.9365871706748604,0.07067754119634628,4.9296875
MambaIRv2,Urban100,4,img097.png,img097,/root/autodl-tmp/imageSR/Urban100/HR/img097.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img097x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img097x4_MambaIRv2.png,,1024,680,4,24.747426113242184,0.8238817497440193,26.174331754866035,0.8368409077658571,0.17493432760238647,4.37890625
MambaIRv2,Urban100,4,img098.png,img098,/root/autodl-tmp/imageSR/Urban100/HR/img098.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img098x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img098x4_MambaIRv2.png,,1024,680,4,20.21507264028095,0.6213168386586276,21.617151579648453,0.6373868445959152,0.3720152974128723,4.54296875
MambaIRv2,Urban100,4,img099.png,img099,/root/autodl-tmp/imageSR/Urban100/HR/img099.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img099x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img099x4_MambaIRv2.png,,1024,804,4,25.516122824264112,0.840188658599773,28.33834881456676,0.8835162724626784,0.12398470938205719,4.57421875
MambaIRv2,Urban100,4,img100.png,img100,/root/autodl-tmp/imageSR/Urban100/HR/img100.png,/root/autodl-tmp/imageSR/Urban100/LR_bicubic/X4/img100x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Urban100/img100x4_MambaIRv2.png,,1024,1024,4,23.056201927093944,0.7301553000329098,27.65719839021473,0.79796091768978,0.15060628950595856,4.82421875
MambaIRv2,Manga109,4,ARMS.png,arms,/root/autodl-tmp/imageSR/Manga109/HR/ARMS.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/ARMS_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/ARMS_LRBI_x4_MambaIRv2.png,,824,1168,4,28.114519883819508,0.8334696985059621,30.01870647211925,0.8666491052077657,0.16843710839748383,3.888671875
MambaIRv2,Manga109,4,AisazuNihaIrarenai.png,aisazunihairarenai,/root/autodl-tmp/imageSR/Manga109/HR/AisazuNihaIrarenai.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/AisazuNihaIrarenai_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/AisazuNihaIrarenai_LRBI_x4_MambaIRv2.png,,824,1168,4,29.32846800168853,0.8077560455805018,31.60424551898941,0.8439761780772744,0.23008018732070923,3.44140625
MambaIRv2,Manga109,4,AkkeraKanjinchou.png,akkerakanjinchou,/root/autodl-tmp/imageSR/Manga109/HR/AkkeraKanjinchou.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/AkkeraKanjinchou_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/AkkeraKanjinchou_LRBI_x4_MambaIRv2.png,,824,1168,4,28.19706541250303,0.8557264098265573,29.839938111792023,0.8777155373244558,0.10176954418420792,3.615234375
MambaIRv2,Manga109,4,Akuhamu.png,akuhamu,/root/autodl-tmp/imageSR/Manga109/HR/Akuhamu.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/Akuhamu_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/Akuhamu_LRBI_x4_MambaIRv2.png,,824,1168,4,35.10580888679627,0.936729519447592,37.00964573446156,0.9568991401572492,0.13039596378803253,3.880859375
MambaIRv2,Manga109,4,AosugiruHaru.png,aosugiruharu,/root/autodl-tmp/imageSR/Manga109/HR/AosugiruHaru.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/AosugiruHaru_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/AosugiruHaru_LRBI_x4_MambaIRv2.png,,824,1168,4,36.86407347073845,0.9611470802199644,42.09299949530636,0.9848564229106584,0.013668796978890896,3.974609375
MambaIRv2,Manga109,4,AppareKappore.png,apparekappore,/root/autodl-tmp/imageSR/Manga109/HR/AppareKappore.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/AppareKappore_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/AppareKappore_LRBI_x4_MambaIRv2.png,,824,1168,4,29.867283110560283,0.911276169180638,31.745221114270272,0.9385272244913432,0.08641868829727173,3.494140625
MambaIRv2,Manga109,4,Arisa.png,arisa,/root/autodl-tmp/imageSR/Manga109/HR/Arisa.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/Arisa_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/Arisa_LRBI_x4_MambaIRv2.png,,824,1168,4,33.45328126835405,0.9437590212944288,36.0091562025693,0.969710106360298,0.062070637941360474,3.755859375
MambaIRv2,Manga109,4,BEMADER_P.png,bemader_p,/root/autodl-tmp/imageSR/Manga109/HR/BEMADER_P.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/BEMADER_P_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/BEMADER_P_LRBI_x4_MambaIRv2.png,,824,1168,4,27.087262512814583,0.8928488244649487,28.86227716360183,0.9158061403957328,0.10415865480899811,3.47265625
MambaIRv2,Manga109,4,BakuretsuKungFuGirl.png,bakuretsukungfugirl,/root/autodl-tmp/imageSR/Manga109/HR/BakuretsuKungFuGirl.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/BakuretsuKungFuGirl_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/BakuretsuKungFuGirl_LRBI_x4_MambaIRv2.png,,824,1168,4,30.54996758036189,0.9234088068489886,32.698571017886465,0.9496676806964574,0.04962547495961189,3.611328125
MambaIRv2,Manga109,4,Belmondo.png,belmondo,/root/autodl-tmp/imageSR/Manga109/HR/Belmondo.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/Belmondo_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/Belmondo_LRBI_x4_MambaIRv2.png,,824,1168,4,29.95940904966282,0.8931069436713793,31.510279253601567,0.9193378301058244,0.1363961547613144,3.767578125
MambaIRv2,Manga109,4,BokuHaSitatakaKun.png,bokuhasitatakakun,/root/autodl-tmp/imageSR/Manga109/HR/BokuHaSitatakaKun.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/BokuHaSitatakaKun_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/BokuHaSitatakaKun_LRBI_x4_MambaIRv2.png,,824,1168,4,30.493592158985365,0.9470442384407176,32.488909063216056,0.968771369668227,0.03898122161626816,3.65625
MambaIRv2,Manga109,4,BurariTessenTorimonocho.png,buraritessentorimonocho,/root/autodl-tmp/imageSR/Manga109/HR/BurariTessenTorimonocho.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/BurariTessenTorimonocho_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/BurariTessenTorimonocho_LRBI_x4_MambaIRv2.png,,824,1168,4,27.969824091621614,0.8823968530495416,29.811446089132005,0.9052540516080518,0.11525484919548035,3.662109375
MambaIRv2,Manga109,4,ByebyeC-BOY.png,byebyec-boy,/root/autodl-tmp/imageSR/Manga109/HR/ByebyeC-BOY.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/ByebyeC-BOY_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/ByebyeC-BOY_LRBI_x4_MambaIRv2.png,,824,1168,4,34.29741645044447,0.9537823900207516,36.71136646563336,0.9753631088119514,0.03619500994682312,3.4453125
MambaIRv2,Manga109,4,Count3DeKimeteAgeru.png,count3dekimeteageru,/root/autodl-tmp/imageSR/Manga109/HR/Count3DeKimeteAgeru.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/Count3DeKimeteAgeru_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/Count3DeKimeteAgeru_LRBI_x4_MambaIRv2.png,,824,1168,4,31.81936231789592,0.8815428281265043,33.81164577008353,0.9143132414282312,0.12424066662788391,3.4921875
MambaIRv2,Manga109,4,DollGun.png,dollgun,/root/autodl-tmp/imageSR/Manga109/HR/DollGun.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/DollGun_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/DollGun_LRBI_x4_MambaIRv2.png,,824,1168,4,29.31270249015896,0.925532359200293,31.41797643219189,0.9482677489069492,0.06381979584693909,4.03515625
MambaIRv2,Manga109,4,Donburakokko.png,donburakokko,/root/autodl-tmp/imageSR/Manga109/HR/Donburakokko.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/Donburakokko_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/Donburakokko_LRBI_x4_MambaIRv2.png,,824,1168,4,27.508846799899995,0.9132937318435668,29.37770450778728,0.9379610015936206,0.07256704568862915,3.603515625
MambaIRv2,Manga109,4,DualJustice.png,dualjustice,/root/autodl-tmp/imageSR/Manga109/HR/DualJustice.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/DualJustice_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/DualJustice_LRBI_x4_MambaIRv2.png,,824,1168,4,32.9859102783786,0.9705733708586518,34.90982833465847,0.9808974771412666,0.019900130107998848,3.939453125
MambaIRv2,Manga109,4,EienNoWith.png,eiennowith,/root/autodl-tmp/imageSR/Manga109/HR/EienNoWith.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/EienNoWith_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/EienNoWith_LRBI_x4_MambaIRv2.png,,824,1168,4,34.91418919047348,0.9777827539631112,36.6273574043002,0.9845692675063916,0.03935660794377327,3.798828125
MambaIRv2,Manga109,4,EvaLady.png,evalady,/root/autodl-tmp/imageSR/Manga109/HR/EvaLady.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/EvaLady_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/EvaLady_LRBI_x4_MambaIRv2.png,,824,1168,4,30.61527343238517,0.8922807558080162,32.02286654991399,0.9152257143603458,0.1619662195444107,4.02734375
MambaIRv2,Manga109,4,EverydayOsakanaChan.png,everydayosakanachan,/root/autodl-tmp/imageSR/Manga109/HR/EverydayOsakanaChan.png,/root/autodl-tmp/imageSR/Manga109/LR_bicubic/X4/EverydayOsakanaChan_LRBI_x4.png,/root/autodl-tmp/实验结果图对比/test_MambaIRv2_SRBase_x4/visualization/Manga109/EverydayOsakanaChan_LRBI_x4_MambaIRv2.png,,824,1168,4,34.02201339252443,0.9782845858738436,35.765120724641484,0.98611486676964,0.018697863444685936,3.611328125
